title,cuisines,reviews,star rating,restaurant serial number,cuisines_melt,cuisines_all
Leskovacki Zar,"European, Croatian",3,3.5,4034,cuisine_2, Croatian
Pizzeria Casanova,"Italian, Pizza",9,3.0,4035,cuisine_2, Pizza
Cafe Restaurant Mittendrin,"Austrian, European",1,4.0,4036,cuisine_2, European
2Lounge Cafe Bar Lounge,,26,3.5,4037,cuisine_2,
Mc Donald's,Fast Food,18,3.0,4038,cuisine_2,
Caffetteria,,2,3.5,4039,cuisine_2,
Bachstubn,"Brew Pub, Pub",2,3.5,4040,cuisine_2, Pub
Buffet-Espresso: Zum Konstantineck,,3,3.5,4041,cuisine_2,
Restaurant Hemingway,"Austrian, Cafe",3,3.5,4042,cuisine_2, Cafe
Café Vilimek,,2,3.5,4043,cuisine_2,
Sichuan Wien,Chinese,3,3.5,4044,cuisine_2,
Georg Sommerbauer,"Austrian, European",7,3.5,4045,cuisine_2, European
Library Cafe WU Wien,"Coffee & Tea, Cafe",41,3.0,4046,cuisine_2, Cafe
Fornetti Baeckerei,"Bakeries, Cafe",2,3.5,4047,cuisine_2, Cafe
KJU Bar,"Bar, Pub",4,4.0,4048,cuisine_2, Pub
Quentin Kaffeebar,"Cafe, Pub",3,3.5,4049,cuisine_2, Pub
Suess & g´sund,"Coffee & Tea, Deli",1,4.0,4050,cuisine_2, Deli
Schnitzelbar,Fast Food,2,3.5,4051,cuisine_2,
Berggasthof,"Austrian, European",2,3.0,4052,cuisine_2, European
INTERSPAR-Restaurant,,6,3.5,4053,cuisine_2,
Rumba & Mambo,"Latin, Bar",15,3.5,4054,cuisine_2, Bar
Landgasthaus Scheiblingstein,"Austrian, European",33,3.5,4055,cuisine_2, European
Grünstern,"Cafe, European",1,4.0,4056,cuisine_2, European
Salon Sacher,"Coffee & Tea, French",68,3.0,4057,cuisine_2, French
Beo,,1,4.0,4058,cuisine_2,
NEUERWirt,"Austrian, European",46,3.0,4059,cuisine_2, European
Gastwirtschaft,,2,3.5,4060,cuisine_2,
Karwans Küche,Middle Eastern,1,4.0,4061,cuisine_2,
Cafe-Restaurant Am Platz'l,,3,3.5,4062,cuisine_2,
Ashna,,3,4.5,4063,cuisine_2,
P Dussmann GmbH,,1,4.0,4064,cuisine_2,
Movie Cafe,,1,4.0,4065,cuisine_2,
TU Cafe,,2,3.5,4066,cuisine_2,
Burger Boutique Wien10,"Mexican, German",8,3.0,4067,cuisine_2, German
aPERFECT,,1,4.0,4068,cuisine_2,
Rakki Sushi & Wok,"Chinese, Sushi",7,3.5,4069,cuisine_2, Sushi
Scala,"Italian, Pizza",3,3.5,4070,cuisine_2, Pizza
Gasthaus Haschka,,2,3.5,4071,cuisine_2,
Schnitzlwirt,German,1,4.0,4072,cuisine_2,
Gedik,,1,5.0,4073,cuisine_2,
Lucky Pavillon,"Chinese, Japanese",4,3.5,4074,cuisine_2, Japanese
Burger King,"American, Fast Food",4,3.5,4075,cuisine_2, Fast Food
Asia Restaurant Yang,"Chinese, Japanese",3,3.5,4076,cuisine_2, Japanese
Cafe Spitt,,1,4.0,4077,cuisine_2,
Lounge Bar Cafe,"Austrian, European",1,4.0,4078,cuisine_2, European
Phoever,"Sushi, Asian",5,3.0,4079,cuisine_2, Asian
Bellini,Italian,1,4.0,4080,cuisine_2,
The new Deli Pizza,Pizza,1,4.0,4081,cuisine_2,
"NORDSEE, Mariahilfer Straße 84",,3,3.0,4082,cuisine_2,
Nordsee,Seafood,5,3.0,4083,cuisine_2,
Etap Town Town,Middle Eastern,2,3.0,4084,cuisine_2,
Chez Ferenc,French,1,4.0,4085,cuisine_2,
Montelini,"Italian, Pizza",31,3.0,4086,cuisine_2, Pizza
Fercos Biergarten,"European, Central European",10,3.0,4087,cuisine_2, Central European
Cafe Segafredo,"Coffee & Tea, Italian",9,3.5,4088,cuisine_2, Italian
Kebap & Pizza Haus,,3,3.5,4089,cuisine_2,
Buffalino,"Italian, Pizza",20,3.0,4090,cuisine_2, Pizza
Lamm,,3,3.0,4091,cuisine_2,
Kleinbonum,"Bars & Pubs, Pub",2,3.5,4092,cuisine_2, Pub
Dean&David Austria Campus,,4,3.5,4093,cuisine_2,
Pizzeria San Carino,Pizza,5,3.0,4094,cuisine_2,
Billardcafe KOO,"Bar, Cafe",16,3.0,4095,cuisine_2, Cafe
Backshop 24,,3,3.5,4096,cuisine_2,
Gosser Brau Wien 1230,"Austrian, Central European",32,3.0,4097,cuisine_2, Central European
Asia Pavillon,"Chinese, Asian",25,3.5,4098,cuisine_2, Asian
Aangan,,2,3.5,4099,cuisine_2,
Lindauerhof,"Austrian, European",5,3.5,4100,cuisine_2, European
Schaumweinhauschen,"Bars & Pubs, Bar",9,3.5,4101,cuisine_2, Bar
Ristorante Don Alfredo,"Italian, Mediterranean",97,3.0,4102,cuisine_2, Mediterranean
Biofood,Indian,2,3.0,4103,cuisine_2,
Restaurant Ecke,,3,3.5,4104,cuisine_2,
Tasty Kebap & Pizza,"Mediterranean, Turkish",4,3.0,4105,cuisine_2, Turkish
Pizzeria Fantastica,"Italian, Pizza",36,3.0,4106,cuisine_2, Pizza
Babu,"Bars & Pubs, Bar",2,4.0,4107,cuisine_2, Bar
Schlossstube Laudon,Greek,8,3.0,4108,cuisine_2,
Pizzeria Al Contadino,Italian,2,3.0,4109,cuisine_2,
Numero7 Osteria Italiana & Thai,"Italian, Thai",4,4.0,4110,cuisine_2, Thai
Restaurant Lovac,European,22,3.5,4111,cuisine_2,
Zeiler am Hauerweg,"Austrian, European",40,3.0,4112,cuisine_2, European
Pasha,Fast Food,2,3.0,4113,cuisine_2,
Fisch & Co,Seafood,5,4.0,4114,cuisine_2,
'O io Poke,,8,3.0,4115,cuisine_2,
Oberreiter - Der Fladenwirt,International,3,3.0,4116,cuisine_2,
Della Lucia - Eis - Cafe - Bar,"Italian, Cafe",130,3.0,4117,cuisine_2, Cafe
Le Sette Fontane,"Coffee & Tea, Cafe",4,3.0,4118,cuisine_2, Cafe
Obb Lounge Vienna,Coffee & Tea,7,2.5,4119,cuisine_2,
Pizzeria Da Raffaello,Pizza,5,3.5,4120,cuisine_2,
NEYSE Coffee & Food,"Cafe, Street Food",2,3.0,4121,cuisine_2, Street Food
KFC,,2,3.0,4122,cuisine_2,
China Restaurant Tien Du,Chinese,5,3.0,4123,cuisine_2,
Down Under Pub,Pub,5,3.0,4124,cuisine_2,
Cafe Capriole,,4,3.0,4125,cuisine_2,
Billini Pizzeria,"Italian, NorthernItalian",5,3.5,4126,cuisine_2, NorthernItalian
Shilla ,"Asian, Korean",2,3.0,4127,cuisine_2, Korean
Gasthaus Koci,"German, Austrian",39,3.0,4128,cuisine_2, Austrian
Holzofenbäckerei Gragger & Cie am Vorgartenmarkt,"Bakeries, Austrian",1,3.0,4129,cuisine_2, Austrian
YO‘MIEN,Asian,1,3.0,4130,cuisine_2,
Meissl&Schadn,"German, European",1,3.0,4131,cuisine_2, European
BP,,1,3.0,4132,cuisine_2,
Ströck - Klinik Favoriten,,1,3.0,4133,cuisine_2,
Gasthaus Binder,,1,3.0,4134,cuisine_2,
Schnitzel Man,"Austrian, European",1,3.0,4135,cuisine_2, European
L'inisio Kitchen,Italian,1,3.0,4136,cuisine_2,
Yildiz Kebap Pizza Schnitzelhaus,,2,3.0,4137,cuisine_2,
Bistro Europa,,1,3.0,4138,cuisine_2,
Cafe Bar Basz,"Bar, Cafe",1,3.0,4139,cuisine_2, Cafe
Absolut Restaurant & Bar,Middle Eastern,2,3.0,4140,cuisine_2,
Kebap Zentrum,Turkish,2,3.0,4141,cuisine_2,
Brunner´s,,1,3.0,4142,cuisine_2,
Burger King,"Quick Bites, Fast Food",1,3.0,4143,cuisine_2, Fast Food
BackWerk,,1,3.0,4144,cuisine_2,
Malu - Frozen Yogurt,"Dessert, Cafe",1,3.0,4145,cuisine_2, Cafe
INTERSPAR-Restaurant,,1,3.0,4146,cuisine_2,
Cafeteria - Gelateria PIERO,,2,3.0,4147,cuisine_2,
Gartenschank Im Alten Stadl,"Austrian, European",1,3.0,4148,cuisine_2, European
Pasta Manifattura,Italian,1,3.0,4149,cuisine_2,
Vevi Restaurant 1200,"International, Asian",1,3.0,4150,cuisine_2, Asian
Barke's Audimax Cafe & Buffet,"Italian, Austrian",1,3.0,4151,cuisine_2, Austrian
Prunkstuck,,1,3.0,4152,cuisine_2,
Pandos Tex-Mex,,1,3.0,4153,cuisine_2,
China Restaurant Ye,,1,3.0,4154,cuisine_2,
INTERSPAR-Restaurant,,1,3.0,4155,cuisine_2,
Ra'mien go Wien Mitte,"Japanese, Asian",1,3.0,4156,cuisine_2, Asian
Fresh & Co,"Pizza, Cafe",1,3.0,4157,cuisine_2, Cafe
Pub Cafe Shelby & Shelby's Contra,Pub,1,3.0,4158,cuisine_2,
Finca Mexicana,"Mexican, American",1,3.0,4159,cuisine_2, American
Café Und Imbiss Am Platzl,"Austrian, European",,,4160,cuisine_2, European
Akakiko,Asian,1,3.0,4161,cuisine_2,
Merkur Markt,,1,3.0,4162,cuisine_2,
China Restaurant Tian-Tin,"Chinese, Cantonese",2,4.0,4163,cuisine_2, Cantonese
Ausblick.Wien - Weingut Dr. Höfler,"Austrian, European",1,3.0,4164,cuisine_2, European
Coffee Fellows,"Coffee & Tea, Cafe",11,3.0,4165,cuisine_2, Cafe
Weinbau & Buschenschank Familie Frauneder,"Austrian, European",10,3.0,4166,cuisine_2, European
Il Pennello Ristorante & Pinseria,"Quick Bites, Italian",4,3.0,4167,cuisine_2, Italian
"Pommes Freunde, Vienna",,2,3.0,4168,cuisine_2,
Opera Motion Gasto,,4,3.0,4169,cuisine_2,
Munchos - Peri Peri Chicken,Grill,2,3.0,4170,cuisine_2,
Kekko 1100,,3,3.0,4171,cuisine_2,
Mortarabeisl,"Austrian, European",3,3.0,4172,cuisine_2, European
Red Apple Creperie & Juice Bar,"Bar, Cafe",2,3.0,4173,cuisine_2, Cafe
Mcdonald's,American,6,3.0,4174,cuisine_2,
"Asia Restaurant ""Stammhaus""",,7,3.0,4175,cuisine_2,
Great Amritsar Indian Restaurant,Indian,2,3.0,4176,cuisine_2,
Citylake Asian Restaurant,"Sushi, Asian",34,3.0,4177,cuisine_2, Asian
Matuya,"Japanese, Sushi",12,3.0,4178,cuisine_2, Sushi
Piccolo Ristorante - Pizzeria,"Italian, Pizza",5,3.0,4179,cuisine_2, Pizza
Café Henriette,,3,3.5,4180,cuisine_2,
Wolke 1090,Pizza,2,3.0,4181,cuisine_2,
Hafenkneipe G. Maqroll,"Austrian, Seafood",4,3.0,4182,cuisine_2, Seafood
Cafe Klim Bim,"Coffee & Tea, Cafe",6,3.0,4183,cuisine_2, Cafe
Babylon,,11,3.5,4184,cuisine_2,
Kahlenberg,"Austrian, International",145,3.0,4185,cuisine_2, International
Die Station,,19,3.0,4186,cuisine_2,
Eissalon Salek,"Dessert, Deli",9,3.5,4187,cuisine_2, Deli
Wiener Würstelstand,"Quick Bites, Austrian",2,3.0,4188,cuisine_2, Austrian
Berggasthof Magdalenenhof,"Austrian, European",7,3.0,4189,cuisine_2, European
Cafe CI Club International,"Bar, Cafe",7,3.0,4190,cuisine_2, Cafe
Odessa Restaurant Vienna,"International, Eastern European",10,3.0,4191,cuisine_2, Eastern European
Villa Victoria,"Austrian, European",17,3.0,4192,cuisine_2, European
Probushof,"Austrian, European",2,3.0,4193,cuisine_2, European
Das Göxl,"Austrian, European",3,3.0,4194,cuisine_2, European
KuFung,"Chinese, Sushi",2,3.0,4195,cuisine_2, Sushi
Castelletto,"Italian, Austrian",9,3.0,4196,cuisine_2, Austrian
!Bebop daslokal,"Austrian, European",2,3.0,4197,cuisine_2, European
Rasthaus Rohrhaus,"Austrian, Diner",23,3.0,4198,cuisine_2, Diner
Restaurant Ventuno,"Italian, Austrian",2,3.0,4199,cuisine_2, Austrian
Ikea,"European, Scandinavian",20,3.0,4200,cuisine_2, Scandinavian
Tea Plus,"Quick Bites, Asian",18,3.0,4201,cuisine_2, Asian
Pizza Del Popolo / Tequilabar,"Italian, Bar",16,3.0,4202,cuisine_2, Bar
Mc Donald's,Fast Food,24,3.0,4203,cuisine_2,
Pizzeria Roma,"Italian, Pizza",34,3.0,4204,cuisine_2, Pizza
Cakesie,Dessert,2,3.0,4205,cuisine_2,
Pizzeria Ciao,,2,3.0,4206,cuisine_2,
Matcha Komachi 1010,"Sushi, Asian",3,3.0,4207,cuisine_2, Asian
Fengshui,Asian,7,3.5,4208,cuisine_2,
El Hac Juices & Bowls,"Dessert, Austrian",2,3.0,4209,cuisine_2, Austrian
Lindenkeller,"German, Austrian",450,3.0,4210,cuisine_2, Austrian
Caffe Meierei,,21,3.0,4211,cuisine_2,
Heurigen Restaurant Potzleinsdorf,"Austrian, European",28,3.0,4212,cuisine_2, European
Il Pennello,"Italian, Pizza",48,3.0,4213,cuisine_2, Pizza
Schnitzelimbiss,"Austrian, European",3,2.5,4214,cuisine_2, European
Pizzeria Senza Danza,"Italian, Pizza",14,3.0,4215,cuisine_2, Pizza
Segafredo Fashion Cafe,"Italian, Cafe",4,3.0,4216,cuisine_2, Cafe
Wein in the City,"Austrian, European",4,3.5,4217,cuisine_2, European
Waldgasthaus Bockerl,"Austrian, Cafe",22,3.5,4218,cuisine_2, Cafe
3er,"Austrian, European",2,3.0,4219,cuisine_2, European
Green Express,"Chinese, Japanese",9,3.0,4220,cuisine_2, Japanese
Wiener Blut,American,2,3.0,4221,cuisine_2,
BackWerk,,4,3.0,4222,cuisine_2,
Cafe Zeitlos,Coffee & Tea,2,3.0,4223,cuisine_2,
Edo Quick Food,,3,3.0,4224,cuisine_2,
Weingut Schilling,Austrian,25,3.5,4225,cuisine_2,
5858 Noodle World,Chinese,2,3.0,4226,cuisine_2,
City Garden,Barbecue,12,3.0,4227,cuisine_2,
McDonald's,"Quick Bites, Fast Food",47,3.0,4228,cuisine_2, Fast Food
Kastaniengarten,"Austrian, European",4,3.0,4229,cuisine_2, European
Burger King,,6,3.0,4230,cuisine_2,
illy Caffe,"Coffee & Tea, Italian",88,3.0,4231,cuisine_2, Italian
Unikat - Tanzkessel,"Austrian, European",4,2.5,4232,cuisine_2, European
Wienerwald,"Austrian, European",11,3.0,4233,cuisine_2, European
Marrakesch Restaurant,"European, Middle Eastern",17,3.0,4234,cuisine_2, Middle Eastern
Gasthaus Seeblick,,3,2.5,4235,cuisine_2,
Pub Speakeasy,"Pub, Gastropub",4,3.5,4236,cuisine_2, Gastropub
Kyoto Running Sushi,"Chinese, Japanese",2,2.5,4237,cuisine_2, Japanese
Creperie Mirabelle,French,1,2.0,4238,cuisine_2,
Pizza Perryda,"Italian, Indian",2,2.5,4239,cuisine_2, Indian
Chutney Indian Food,Indian,3,3.5,4240,cuisine_2,
Greiner Backstube,"French, Austrian",4,3.0,4241,cuisine_2, Austrian
Gasthof Ungler,"Austrian, European",5,3.0,4242,cuisine_2, European
Hermes,"Austrian, European",97,3.0,4243,cuisine_2, European
Pykes,,4,3.0,4244,cuisine_2,
Weingut Wien Cobenzl,Wine Bar,18,3.0,4245,cuisine_2,
Buschenschank Grausenburger,"Austrian, European",10,3.0,4246,cuisine_2, European
Gaia Wien,Mediterranean,4,3.0,4247,cuisine_2,
Wintergarten im Sünnhof,,3,2.5,4248,cuisine_2,
Meierei im Prater,"Austrian, European",91,3.0,4249,cuisine_2, European
Pizzeria la Gondola,"Italian, Pizza",148,3.0,4250,cuisine_2, Pizza
Bortolotti Osvaldo,"Dessert, Cafe",16,3.0,4251,cuisine_2, Cafe
DeliBrot,Cafe,2,2.5,4252,cuisine_2,
Strock Town Town,Coffee & Tea,1,2.0,4253,cuisine_2,
Yachthafen Kuchelau,"German, European",18,3.0,4254,cuisine_2, European
Oriental Garden,,2,2.5,4255,cuisine_2,
Wiener Schnitzlplatz'l,Fast Food,2,2.5,4256,cuisine_2,
Kahlenberg-Restaurant,"Austrian, European",73,3.0,4257,cuisine_2, European
bergwirt,"Austrian, Bar",10,3.0,4258,cuisine_2, Bar
Floridsdorfer Stube,"German, Austrian",12,3.0,4259,cuisine_2, Austrian
Bunkerei,"Austrian, European",36,3.0,4260,cuisine_2, European
Kulturzentrum & Cafe 7*Stern,"Cafe, European",93,3.0,4261,cuisine_2, European
Dick Mack's,"Bars & Pubs, Bar",48,3.0,4262,cuisine_2, Bar
Frascati,"Italian, Pizza",186,3.0,4263,cuisine_2, Pizza
Haagen-Dazs,"Dessert, Deli",6,3.0,4264,cuisine_2, Deli
McDonald's,"Quick Bites, Fast Food",3,3.5,4265,cuisine_2, Fast Food
Mama's Gyros,"Fast Food, Greek",1,2.0,4266,cuisine_2, Greek
Pizza Mann,"Italian, Pizza",14,3.0,4267,cuisine_2, Pizza
Segafredo Espresso Meidling,"Coffee & Tea, Italian",6,2.5,4268,cuisine_2, Italian
Domino's Pizza,Pizza,1,2.0,4269,cuisine_2,
X-Celsior Caffe-Bar,"Coffee & Tea, Austrian",83,2.5,4270,cuisine_2, Austrian
McDonalds Handelskai,"Quick Bites, American",29,3.0,4271,cuisine_2, American
Café Latte Art,,9,3.0,4272,cuisine_2,
Cafe Namenlos,"Coffee & Tea, Cafe",3,3.0,4273,cuisine_2, Cafe
Cafe-Bakery Linsbichler,,2,2.0,4274,cuisine_2,
Konditorei Haindl,Coffee & Tea,1,2.0,4275,cuisine_2,
BBQ Asian,"Chinese, Sushi",24,3.0,4276,cuisine_2, Sushi
Il Pescatore Fischspezialitäten Restaurant,Italian,2,2.0,4277,cuisine_2,
Backerei Felber,"Coffee & Tea, Cafe",8,3.0,4278,cuisine_2, Cafe
Uncle's Fastfood,"Pizza, Fast Food",2,2.5,4279,cuisine_2, Fast Food
BackWerk,,2,2.5,4280,cuisine_2,
Eisgrotte,"Dessert, Italian",30,3.0,4281,cuisine_2, Italian
Pizza Mann,,2,2.5,4282,cuisine_2,
Pizza Mann,,6,3.0,4283,cuisine_2,
Pizzeria La Mare,,1,2.0,4284,cuisine_2,
Saray Kebap & Pizza,,2,2.5,4285,cuisine_2,
lutz - der club,International,4,2.5,4286,cuisine_2,
Aida Café-Konditorei,,4,2.5,4287,cuisine_2,
Bersi Restaurant,,2,2.5,4288,cuisine_2,
Restaurat Champion,"Austrian, International",,,4289,cuisine_2, International
Pizza Mann,,2,2.0,4290,cuisine_2,
Running Asia,Asian,20,3.0,4291,cuisine_2,
Chilinos,Mexican,48,3.0,4292,cuisine_2,
BackWerk,,1,2.0,4293,cuisine_2,
Mai Kai,Indian,6,3.0,4294,cuisine_2,
Nordsee Europaplatz,Fast Food,3,2.5,4295,cuisine_2,
Weinschenke zur Blauen Nos'n,"Austrian, European",15,2.5,4296,cuisine_2, European
Pizzeria San Stefano,"Italian, American",6,2.5,4297,cuisine_2, American
INTERSPAR-Restaurant,,1,2.0,4298,cuisine_2,
Contor,Wine Bar,7,3.0,4299,cuisine_2,
Gösser Bräu 1160,"Austrian, European",2,2.5,4300,cuisine_2, European
Quattro Due,Italian,2,1.5,4301,cuisine_2,
Knusperhauschen,Austrian,35,3.0,4302,cuisine_2,
Laifu Asia Kuche,"Sushi, Asian",1,2.0,4303,cuisine_2, Asian
Zum Gockelhahn,German,6,2.5,4304,cuisine_2,
Zeljo Grill Burek,"Fast Food, Grill",2,2.0,4305,cuisine_2, Grill
Schnitzelküche,"Austrian, European",5,3.0,4306,cuisine_2, European
"JO&JOE Vienna Restaurant, Bar & Rooftop","Italian, American",1,2.0,4307,cuisine_2, American
Dots Establishment,"Japanese, Sushi",51,3.0,4308,cuisine_2, Sushi
Mango Restaurant,"Chinese, Japanese",38,3.0,4309,cuisine_2, Japanese
Rasthaus Hirschgstemm,,2,2.5,4310,cuisine_2,
Safari Lodge Pizzeria Angelo,"Austrian, Pizza",13,3.0,4311,cuisine_2, Pizza
Winzerhof Leopold,"Austrian, International",2,2.5,4312,cuisine_2, International
Domino's Pizza,"American, Pizza",1,2.0,4313,cuisine_2, Pizza
Pizzeria Gallo Bianco,,2,2.5,4314,cuisine_2,
XXXLutz Restaurant,"Austrian, International",3,2.5,4315,cuisine_2, International
Domino's Pizza,,4,2.5,4316,cuisine_2,
Zur Schießstätte,,3,2.5,4317,cuisine_2,
Ristorante Francesco,Italian,2,3.0,4318,cuisine_2,
Café-Restaurant Galerie,"Austrian, Cafe",4,2.0,4319,cuisine_2, Cafe
Fresco Grill,"Mexican, Southwestern",118,3.0,4320,cuisine_2, Southwestern
Brunchhouse Am Irissee,Coffee & Tea,8,2.5,4321,cuisine_2,
Nobauer Hubert,"Bakeries, European",5,2.5,4322,cuisine_2, European
Le Petit Chef Wien,,7,2.5,4323,cuisine_2,
Babenberger Passage,,24,2.5,4324,cuisine_2,
See Me,,9,3.0,4325,cuisine_2,
Lenek's,Vietnamese,2,2.0,4326,cuisine_2,
Wiener Huette,"Austrian, Brew Pub",38,3.0,4327,cuisine_2, Brew Pub
Red Lion Pub,,19,3.0,4328,cuisine_2,
Kent Restaurant Favoriten,"Turkish, Middle Eastern",8,3.0,4329,cuisine_2, Middle Eastern
Tri Caffe,European,18,2.5,4330,cuisine_2,
Tonstube,Bars & Pubs,2,2.0,4331,cuisine_2,
Ginza Running Sushi,"Chinese, Japanese",115,3.0,4332,cuisine_2, Japanese
Weinerwald Restaurant,"German, Austrian",197,3.0,4333,cuisine_2, Austrian
La Veduta,"Italian, Pizza",23,2.5,4334,cuisine_2, Pizza
Eissalon Zanoni & Facincani,"Dessert, Deli",19,2.5,4335,cuisine_2, Deli
Cafe Opernring,"Austrian, Cafe",89,2.5,4336,cuisine_2, Cafe
VAPIANO WIENERBERG,"Italian, European",8,2.5,4337,cuisine_2, European
Cafe Meierei im Volkgarten,"Austrian, Cafe",26,3.0,4338,cuisine_2, Cafe
Pizzeria San Giovani,Italian,16,2.5,4339,cuisine_2,
Nykke,,16,2.5,4340,cuisine_2,
Terrassencafé Im Hundertwasserhaus,"Bars & Pubs, Austrian",10,2.5,4341,cuisine_2, Austrian
Lucky Garden,"Chinese, Sushi",10,2.5,4342,cuisine_2, Sushi
Cafe Massimo,,2,2.0,4343,cuisine_2,
Duru Kebap,"Turkish, Middle Eastern",17,3.0,4344,cuisine_2, Middle Eastern
Birner Eissalon,"Italian, Bar",1,1.0,4345,cuisine_2, Bar
Kleinod Stadtgarten,,3,2.5,4346,cuisine_2,
Sajado Red,,4,2.5,4347,cuisine_2,
Anker-bistro,"Austrian, Cafe",1,1.0,4348,cuisine_2, Cafe
Inselcafe,,9,2.5,4349,cuisine_2,
Volksgarten Pavillon,Pub,61,3.0,4350,cuisine_2,
Asia Restaurant Orangery,Asian,8,2.5,4351,cuisine_2,
Der Mann der verwohnt,,2,2.5,4352,cuisine_2,
Blumenwiese,"Austrian, Bar",133,3.0,4353,cuisine_2, Bar
Trattoria Pulcinella Am Naschmarkt,,3,2.5,4354,cuisine_2,
Saffron Lounge,Indian,7,2.5,4355,cuisine_2,
Operncafe,"Dessert, Austrian",75,3.0,4356,cuisine_2, Austrian
Pulcinella,"Bars & Pubs, Pub",3,2.5,4357,cuisine_2, Pub
Summerstation,Grill,2,2.5,4358,cuisine_2,
Pizzeria Del Gusto,"Italian, Pizza",8,3.0,4359,cuisine_2, Pizza
McDonald's,Fast Food,32,3.0,4360,cuisine_2,
Subway,,1,1.0,4361,cuisine_2,
Aspern Pizza,Pizza,7,2.5,4362,cuisine_2,
McDonald's Liesinger Platz,,7,2.5,4363,cuisine_2,
Gasthaus Tirolergarten,"Austrian, European",106,3.0,4364,cuisine_2, European
Saray Restaurant,"Turkish, Middle Eastern",2,2.0,4365,cuisine_2, Middle Eastern
Schmankerl Braeu,"German, Austrian",5,3.0,4366,cuisine_2, Austrian
Schutzhaus Am Ameisbach,Austrian,13,2.5,4367,cuisine_2,
Roter Engel,"Bars & Pubs, Bar",44,3.0,4368,cuisine_2, Bar
Interspar-Restaurant,,2,2.0,4369,cuisine_2,
Black Lounge,Pub,1,1.0,4370,cuisine_2,
100tage sommer,,28,3.0,4371,cuisine_2,
Freiluft Palais Auersperg,"Bars & Pubs, French",3,2.5,4372,cuisine_2, French
X-Celsior Espresso DI Dario Trucco,"Coffee & Tea, Cafe",20,3.0,4373,cuisine_2, Cafe
"Starbucks, Hauptbahnhof Wien",Coffee & Tea,8,2.5,4374,cuisine_2,
Code1842,"Bar, Cafe",5,2.5,4375,cuisine_2, Cafe
Pizzeria Ristorante Bibo,,5,2.0,4376,cuisine_2,
Zushi Market,,2,2.0,4377,cuisine_2,
Heuriger Deutsch,"Austrian, European",12,3.0,4378,cuisine_2, European
Richy's,"Bar, Pub",1,1.0,4379,cuisine_2, Pub
Maya Garden,"Steakhouse, Bar",16,2.5,4380,cuisine_2, Bar
Wirr am Brunnenmarkt,German,42,2.5,4381,cuisine_2,
Schraubenkobel Pop Up,,1,1.0,4382,cuisine_2,
Ottimo,,1,1.0,4383,cuisine_2,
Casa Romana,"Italian, Pizza",193,2.5,4384,cuisine_2, Pizza
Vapiano,Italian,1,1.0,4385,cuisine_2,
Das Faber,"Austrian, European",1,1.0,4386,cuisine_2, European
Kyoto Running Sushi,"Japanese, Sushi",22,3.0,4387,cuisine_2, Sushi
Otto Yami - Sushi & Grill,"Sushi, Asian",24,2.5,4388,cuisine_2, Asian
Skyline Lounge Restaurant Kahlenberg,Austrian,27,2.5,4389,cuisine_2,
Domino's Pizza,"American, Pizza",1,1.0,4390,cuisine_2, Pizza
Pinoy Food Am Brillantengrund,"Filipino, Asian",1,1.0,4391,cuisine_2, Asian
Benjamin,,2,1.0,4392,cuisine_2,
Pizzeria Mozza KG,"Italian, Austrian",2,1.0,4393,cuisine_2, Austrian
Yummy Noodle,"Quick Bites, Chinese",1,1.0,4394,cuisine_2, Chinese
Vogelbauer Bier u Weingarten,"Bars & Pubs, Austrian",15,2.5,4395,cuisine_2, Austrian
Iron Chef Wok&Sushi,"Chinese, Asian",11,3.0,4396,cuisine_2, Asian
Salamucci,Turkish,12,2.5,4397,cuisine_2,
Domino's Pizza,"American, Pizza",1,1.0,4398,cuisine_2, Pizza
Salzbar,"Bar, Pub",2,2.0,4399,cuisine_2, Pub
Kyoto Sunrise,"Sushi, Asian",7,2.5,4400,cuisine_2, Asian
Weinschenke Schneider,,9,2.5,4401,cuisine_2,
Little Italy Restaurant,"Italian, Mediterranean",7,2.5,4402,cuisine_2, Mediterranean
Konfuzius Asian Spetialitaten,Asian,5,2.0,4403,cuisine_2,
Heberer,Bakeries,7,2.5,4404,cuisine_2,
I.n. Rothen Haarstudio & Kaffeebar,"Coffee & Tea, Austrian",1,1.0,4405,cuisine_2, Austrian
When Sushi Met Sancho,"Sushi, Fusion",1,1.0,4406,cuisine_2, Fusion
Pizzeria Perla,"Italian, American",3,1.5,4407,cuisine_2, American
Lackner Weingut u.Heuriger,,4,2.5,4408,cuisine_2,
Wilhelm Busch,"Austrian, European",30,2.5,4409,cuisine_2, European
Ströck - Stephansplatz U-Bahn,Bakeries,1,1.0,4410,cuisine_2,
Burger King,"Quick Bites, Fast Food",6,2.5,4411,cuisine_2, Fast Food
Balkan Grill House,,1,1.0,4412,cuisine_2,
Crazy Khinkali,Georgian,1,1.0,4413,cuisine_2,
Aumaerk Fleischmanufaktur,,1,1.0,4414,cuisine_2,
Tokki Korean BBQ am Naschmarkt,"Asian, Korean",4,2.5,4415,cuisine_2, Korean
Kindercafe Lauserpause,Coffee & Tea,1,1.0,4416,cuisine_2,
Toki,"Chinese, Asian",3,2.0,4417,cuisine_2, Asian
Galata Konağı,Turkish,4,2.0,4418,cuisine_2,
SIRBU HEURIGEN,"Austrian, European",100,3.0,4419,cuisine_2, European
Kika,International,3,2.5,4420,cuisine_2,
Schweden Espresso,Cafe,4,2.0,4421,cuisine_2,
Joules Bistro,"Austrian, European",29,2.5,4422,cuisine_2, European
